Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Engine_Size,Odometer_Reading,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Vehicle_Model_Bus,Vehicle_Model_Car,Vehicle_Model_Motorcycle,Vehicle_Model_SUV,Vehicle_Model_Truck,Vehicle_Model_Van,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Type_Automatic,Transmission_Type_Manual,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Days_Since_Last_Service,Warranty_Expired
70983,2,5,7,800,95228,21703,4,0,15,2,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,572,1
39712,1,2,7,800,64855,23469,9,0,19,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,583,1
59187,1,2,10,2500,85968,20230,5,1,19,1,1,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,746,1
61676,0,5,5,1000,16879,20964,9,2,12,0,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,739,1
64855,0,5,8,2500,148747,10106,7,3,14,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,519,0
79091,1,1,4,2000,107450,7601,7,2,13,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,716,1
60209,0,1,2,2500,38427,27699,3,3,12,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,728,1
67877,0,4,1,800,54333,5431,9,2,14,0,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,717,0
49776,2,1,2,2000,50017,22116,7,0,14,1,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,750,1
50976,1,1,6,1500,87266,11934,4,0,16,0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,660,1
48010,2,3,10,800,24847,7679,2,2,15,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,669,0
47938,0,3,7,2500,19550,22691,2,0,15,1,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,479,1
37879,0,3,8,2000,132916,25439,9,3,17,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,664,1
30657,1,2,6,2500,23817,22973,9,0,19,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,481,0
68035,1,2,5,1000,100484,18478,6,2,16,1,2,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,784,1
37532,1,4,6,2000,78240,25212,1,0,14,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,727,1
75512,2,0,7,2000,132832,10465,5,3,13,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,674,1
47376,0,1,10,1500,107049,27945,10,2,18,1,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,686,1
43208,0,0,9,1000,54946,10377,6,0,13,1,2,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,734,0
67389,2,1,2,800,97911,23822,6,1,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,629,1
69535,1,0,7,2000,129629,10278,7,3,16,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,777,1
66848,0,4,1,2500,129374,28958,7,1,14,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,716,0
36144,1,5,5,2000,25092,7425,1,0,15,2,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,744,0
40042,0,5,8,2000,136261,26118,3,1,18,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,612,1
37501,1,4,7,1500,130578,7530,2,0,16,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,619,1
32649,0,5,1,800,119982,16795,7,2,19,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,622,1
77738,2,1,10,2000,41007,20181,1,2,14,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,693,1
37598,0,4,1,2000,108855,20212,6,2,16,0,1,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,668,1
41889,0,3,8,1000,120184,14074,3,1,10,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,723,1
31681,2,5,8,2000,88864,5650,8,2,14,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,487,0
49739,0,5,4,2500,140998,9095,1,0,10,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,707,1
59405,0,1,2,1000,52738,12310,4,1,10,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,667,1
35416,1,1,10,800,67113,20132,2,1,15,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,643,0
73202,1,2,8,1500,107409,19022,7,1,13,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,586,1
76864,1,3,6,1500,124912,23238,5,1,16,2,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,498,1
61787,2,3,4,1500,120443,22024,1,3,15,2,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,551,1
52142,0,3,2,1000,68011,29476,9,1,10,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,625,1
49836,2,5,10,2500,94135,17347,2,1,17,2,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,540,1
40998,0,4,1,2000,37307,6476,6,1,15,1,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,748,0
52045,2,1,7,800,141854,7258,4,0,10,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,655,0
77342,0,3,5,1000,36869,25513,5,2,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,473,1
45510,1,3,3,800,58863,26369,6,2,10,2,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,508,1
68027,0,3,5,800,114241,22645,4,3,17,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,684,1
45209,1,3,5,2500,69594,11536,10,0,14,2,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,723,0
65352,2,4,9,2500,108694,11766,6,0,12,0,2,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,543,1
51094,2,4,3,2500,26574,11910,9,1,14,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,521,1
49882,2,3,7,1500,47057,6168,4,0,15,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,511,1
74306,0,4,3,2500,28853,5733,6,1,19,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,518,1
77311,0,1,7,2000,124084,5340,3,2,11,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,731,1
36072,0,1,5,800,89099,10431,5,1,10,2,2,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,643,0
68963,0,4,3,2000,110178,13543,9,3,19,0,1,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,788,0
66087,2,4,4,2000,108626,8617,1,3,19,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,728,0
76211,2,4,10,1000,13286,8889,10,0,17,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,499,1
59261,0,3,4,1500,17486,14757,2,1,11,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,688,0
40706,2,3,8,2000,129751,9592,5,3,18,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,617,0
67656,2,2,4,1500,57609,5196,8,0,13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,594,1
59681,2,4,10,2500,63611,27997,9,1,12,2,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,650,1
66864,2,3,7,2500,68183,16034,4,2,17,2,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,680,0
54204,0,0,4,1500,94395,15738,1,2,16,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,759,1
76253,2,0,5,1000,87442,21894,4,1,17,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,660,1
34012,0,2,2,2500,61432,27029,10,1,10,2,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,716,1
60475,0,4,3,2500,28531,21187,6,3,16,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,517,1
38275,2,4,1,2000,44379,7087,6,2,13,2,1,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,786,0
60753,0,0,1,1500,8334,21248,2,2,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,492,1
55132,0,1,3,2500,133713,8356,2,0,19,2,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,575,1
49541,0,2,4,2500,9912,11474,2,1,19,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,718,1
58489,1,5,7,1000,134898,7711,6,3,19,1,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,527,1
53840,1,0,7,800,141812,5962,5,2,16,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,656,0
43776,1,0,1,800,9094,6770,1,2,18,2,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,716,1
55216,0,4,10,2000,111964,10544,10,2,19,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,760,1
67077,1,5,7,800,3018,18541,8,3,12,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,591,1
76612,2,2,10,1500,86619,5484,1,0,16,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,660,0
42662,1,5,5,1000,16189,21246,8,2,14,1,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,762,1
48556,2,5,8,800,21307,24613,4,0,12,1,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,459,1
38114,2,5,6,2000,104352,15623,1,0,14,2,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,709,1
57699,0,3,7,2500,47387,16127,4,2,13,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,494,0
49658,1,3,2,1500,124968,24172,7,1,17,2,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,689,0
62895,1,2,1,2500,51866,17243,9,2,16,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,681,1
78589,1,3,5,2500,60800,7420,4,3,13,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,557,1
49941,0,4,9,2500,127739,24680,3,3,16,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,648,1
49156,0,0,8,1000,112553,8024,7,3,14,2,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,679,0
52952,1,3,6,1000,99454,12758,7,2,14,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,496,1
65546,0,2,4,2000,107362,17905,7,0,16,2,0,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,633,0
30772,2,0,5,1500,60422,21519,9,1,14,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,459,0
34297,2,1,3,1500,28549,9416,3,1,13,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,536,1
43813,1,0,7,2500,107023,11396,1,2,16,0,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,663,1
49697,1,0,5,1500,6001,22919,9,1,15,2,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,517,0
51260,0,4,1,1000,93188,15935,10,1,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,761,0
57932,0,5,9,1000,128671,18318,8,2,14,1,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,636,1
48468,2,2,7,1000,28927,9828,4,0,14,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,526,1
36629,1,3,5,1500,22756,27876,10,1,16,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,717,1
31030,1,3,8,2000,90236,21497,3,2,10,2,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,500,0
70228,0,1,7,2000,125045,19092,1,3,12,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,680,0
47523,1,4,1,1000,116155,23143,8,0,15,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,578,0
57635,0,3,7,800,137156,21124,6,0,13,0,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,618,1
70136,0,1,4,1500,9839,23644,4,0,17,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,651,0
78387,1,5,2,2500,87818,6405,4,1,12,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,603,0
66611,0,1,7,1000,69946,23678,6,1,14,2,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,599,1
44033,1,2,8,1500,130224,18373,6,3,13,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,597,0
69594,2,0,8,1000,131216,14333,7,1,18,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,589,0
75991,0,3,10,1000,33937,29205,9,1,15,2,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,754,1
41378,0,0,6,2000,57397,11432,10,0,11,2,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,779,1
55449,1,0,3,800,136407,17911,4,2,17,2,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,498,0
52592,2,5,3,1500,83019,5329,10,2,14,0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,456,1
53730,1,3,5,1500,48479,18994,9,1,11,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,736,0
34601,1,2,2,800,86022,17563,10,3,10,2,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,573,1
46475,2,1,2,2000,41700,23597,4,1,17,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,476,0
58910,1,5,4,2000,23948,29042,1,0,16,0,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,604,0
40319,1,0,9,2000,62967,9944,1,3,12,2,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,597,1
43070,0,4,3,800,13737,15107,8,1,15,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,680,1
45779,2,0,8,800,24922,18057,10,0,16,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,542,1
54404,2,5,4,1500,128820,8132,6,3,18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,576,0
42493,0,4,8,2500,94284,21798,9,2,10,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,707,1
78535,0,2,8,2000,51760,22784,5,2,11,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,564,1
69926,0,4,2,1500,38610,10637,7,0,17,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,758,0
73390,1,0,10,2500,13022,17628,8,0,18,1,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,772,1
69974,0,3,9,800,117246,11668,8,0,12,2,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,745,0
64338,2,1,1,800,31271,8627,6,3,18,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,501,1
39395,2,1,4,1000,15786,16867,7,3,10,1,2,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,550,0
31676,2,5,9,800,95378,25683,3,3,17,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,636,0
38286,2,3,9,1000,46959,25520,2,1,17,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,602,1
77410,1,2,6,1000,96418,21140,5,1,16,0,2,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,709,1
31657,1,1,9,800,64523,7534,8,3,12,2,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,630,1
48783,1,3,7,2000,110310,19172,4,3,16,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,617,1
50124,0,0,8,1000,15578,22235,7,2,13,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,762,1
50265,2,0,10,800,97038,21420,1,1,15,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,468,1
46993,2,4,3,1500,107876,25352,8,0,16,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,710,1
59733,1,5,1,2000,23792,8117,1,0,17,2,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,515,1
60638,1,4,3,1000,66848,17723,4,1,17,1,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,631,0
78029,0,0,1,1500,142013,21540,4,1,12,2,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,725,0
72649,0,3,1,800,83901,24712,9,3,13,0,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,655,1
48546,2,1,6,2500,147577,12966,1,3,15,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,664,0
53666,2,3,3,1500,72481,14728,8,2,16,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,605,0
33042,1,1,7,2500,148729,17289,10,2,17,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,718,1
49678,0,2,8,1000,95726,7656,2,3,17,0,1,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,549,0
45987,1,4,2,2000,130678,6430,5,1,16,1,0,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,550,0
36287,1,0,10,800,50854,16007,8,1,11,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,659,0
47975,1,0,5,800,44267,28159,2,2,15,2,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,594,0
36851,2,0,9,2000,112299,26692,7,3,16,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,603,1
79025,2,1,9,2000,64834,15222,7,0,12,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,767,1
39802,1,0,10,1500,33826,5196,6,1,15,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,688,0
36923,2,2,4,800,120526,19210,2,0,17,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,627,1
68938,0,2,5,2500,133090,5360,2,1,16,1,1,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,561,1
55925,2,3,3,2500,105523,12329,5,3,16,2,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,659,1
60259,2,1,4,1000,84999,20495,9,2,11,2,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,484,1
57554,0,1,3,2500,75030,18036,1,0,10,2,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,719,0
45604,0,0,8,2500,101527,15657,1,2,16,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,584,0
51901,2,5,10,800,103292,9178,6,1,10,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,772,1
31404,1,3,3,1000,47382,6785,2,3,12,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,689,1
45455,2,1,9,1000,46024,11588,8,3,16,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,648,1
76492,2,1,1,2500,12209,5758,9,2,14,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,549,1
44050,0,1,8,2500,10731,12778,9,1,16,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,562,1
61871,1,1,8,800,53556,17246,1,3,18,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,553,1
70121,1,3,7,2000,68394,25320,9,0,14,2,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,776,1
60631,0,3,4,2000,81743,5153,2,3,11,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,695,1
47946,2,2,1,2500,6004,13939,7,2,11,1,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,465,1
73802,0,3,1,1500,59993,23513,6,0,11,2,0,2,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,590,1
46167,0,5,8,2000,136412,27492,3,2,14,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,466,1
76235,1,0,10,2000,42446,12622,7,0,17,2,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,603,0
71360,2,5,8,1500,22741,20322,2,2,12,2,2,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,668,1
30880,2,2,6,1500,34696,20643,5,1,19,2,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,730,1
49990,2,2,8,2000,115218,27939,2,2,16,2,2,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,743,0
47259,0,5,6,2500,24729,18778,2,3,11,1,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,777,1
65678,0,3,5,800,77410,16948,1,2,14,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,643,0
30835,0,0,10,2000,133221,8612,6,1,13,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,530,0
52900,1,0,2,1000,88719,18138,2,3,15,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,583,0
66973,0,1,1,2500,120639,19741,2,3,12,0,2,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,501,0
36542,0,2,4,2000,133773,19504,4,2,15,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,653,1
36809,1,2,6,2500,118093,20327,5,0,18,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,569,1
68746,1,2,7,1500,86748,14415,5,2,18,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,458,1
51887,1,2,8,800,123903,18089,3,3,11,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,665,0
65773,2,1,5,800,31172,11041,4,2,15,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,597,1
31788,1,0,9,800,10632,19155,2,1,19,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,571,1
75845,0,3,2,1000,136572,18280,1,1,10,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,611,0
65343,0,4,5,2500,6537,12075,8,3,16,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,682,0
53264,2,1,3,1000,56081,19037,9,3,13,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,547,0
75662,0,2,5,2000,87603,28651,6,2,19,1,2,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,569,1
62599,2,3,9,2000,6842,26784,8,3,14,1,2,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,612,0
41541,0,3,8,1500,147541,14968,7,0,12,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,541,0
70412,1,2,2,1000,127438,6474,10,1,10,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,545,1
69530,1,3,4,2000,144112,14215,3,0,18,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,457,1
45600,0,4,4,1000,143629,24129,3,1,11,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,721,0
41787,2,5,10,800,77653,13155,7,0,14,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,705,1
47148,1,3,7,1000,27001,29917,1,3,13,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,668,0
65773,2,4,7,800,59941,24585,1,2,15,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,607,1
62936,1,1,4,2500,75465,10018,1,1,14,1,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,490,1
49718,1,3,9,800,92995,7355,6,1,16,2,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,755,1
39924,0,2,5,800,134627,8627,9,2,15,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,605,0
61809,0,4,3,1000,91367,16367,1,0,19,1,1,2,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,592,1
39261,0,4,8,2000,74026,9788,4,0,16,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,788,0
50976,0,3,8,1000,45633,7832,8,2,19,1,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,656,0
74792,2,0,1,1000,101786,14014,4,0,11,1,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,485,0
66688,1,5,7,1000,147310,17834,10,2,11,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,513,0
74138,2,0,4,2500,138096,26309,7,2,17,2,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,717,1
33897,2,1,6,2500,6082,5800,3,3,14,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,695,1
71907,0,0,8,1500,149369,15930,9,2,12,0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,784,0
54924,1,0,10,800,100565,9494,1,1,10,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,687,1
75307,1,0,3,1500,85543,26196,8,1,15,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,545,1
48497,1,4,1,800,111900,20270,3,1,19,2,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,697,1
38420,0,1,2,2500,70832,15063,5,1,13,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,661,1
37774,2,5,2,800,71444,28452,4,2,16,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,487,0
69109,2,5,8,2000,82098,10942,10,0,17,1,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,531,1
75841,1,2,2,800,74425,8601,7,0,10,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,790,0
60774,1,5,3,2000,136417,14898,10,0,13,0,2,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,745,0
76268,1,2,10,2500,75900,29861,10,1,18,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,561,1
58034,0,4,7,1500,48614,24064,9,1,16,2,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,525,0
54828,0,0,5,1500,104486,29150,5,0,14,1,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,494,0
55131,0,2,4,2500,50309,12518,9,2,19,0,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,479,1
43551,2,1,8,1500,147632,23238,2,0,15,2,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,772,1
43958,2,0,6,2000,66696,21563,1,3,10,0,2,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,532,1
48289,0,2,7,800,50965,14943,9,2,17,2,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,677,1
42414,2,1,5,1500,60983,25701,7,0,15,0,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,484,0
57595,2,5,8,800,35411,13646,9,3,15,2,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,534,0
33952,1,2,9,2500,89437,23298,3,1,12,2,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,705,1
